"Market","Brand","Sub Brand","Category","Sub Category","Name","IS_Combo","If Combo - Size","Individual Size (gm)","Price (SAR)","Link","SAR/g"
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles sizzln sour chips 160g","No","NA","1 pieces/kg","10.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-sizzln-sour-crm-chips-160g/p/661582",10.75
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles original chips 70 g","No","NA","1 pieces/kg","3.75SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-original-70g/p/594000",3.75
"Carrefour","Kitco","Kitco","Chips, Dips & Snacks","Canister & Puffs","Kitco stix potato sticks hot & spicy 45 g","No","NA","1 pieces/kg","4.00","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/kitco-stix-hot-spicy-45-g/p/588128",4
"Carrefour","Kitco","Kitco","Chips, Dips & Snacks","Canister & Puffs","Kitco bites cheddar cheese corn ball snacks 16g","No","NA","1 pieces/kg","0.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/kitco-bites-corn-chese-ball-16g/p/638230",0.75
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles sizzln spicy bbq chips160g","No","NA","1 pieces/kg","10.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-sizzln-spicy-bbq-chips160g/p/661584",10.75
"Carrefour","Lorenz","Lorenz","Chips, Dips & Snacks","Canister & Puffs","Lorenz chipsletten sea salt 100 g","No","NA","1 pieces/kg","5.75SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/lorenz-chipsletten-salt-100gm/p/83104",5.75
"Carrefour","Lays","Lays","Chips, Dips & Snacks","Canister & Puffs","Lays stax sour cream & onion potato crisps 170g","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/lays-stax-sour-cream-onion-170g/p/643482",12.5
"Carrefour","Quavers","Quavers","Chips, Dips & Snacks","Canister & Puffs","Quavers cheese flavor potato snack 20 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/quavers-20g/p/411491",1.25
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles paprika chips 200 g","No","NA","1 pieces/kg","12.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-paprika-potato-chips-200g/p/610649",12.75
"Carrefour","Cheetos","Cheetos","Chips, Dips & Snacks","Canister & Puffs","Cheetos crunchy flamin hot 54 g","No","NA","1 pieces/kg","2.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/cheetos-crunchy-54g/p/588098",2.5
