"Market","Brand","Sub Brand","Category","Sub Category","Name","IS_Combo","If Combo - Size","Individual Size (gm)","Price (SAR)","Link","SAR/g"
"Carrefour","Loacker","Loacker","Biscuits, Crackers & Cakes","Coated Biscuits & Wafers","Loacker gardena chocolate wafers 38 g","No","NA","1 pieces/kg","4.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/gardena-wafer-chocolate-38g/p/290967",4.25
"Carrefour","Barni","Barni","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Barni Cake With Chocolate 30 g","No","NA","1 pieces/kg","2.55","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/barni-chocolate-cake-30g/p/490043",2.55
"Carrefour","Carrefour","Carrefour","Biscuits, Crackers & Cakes","Filled Biscuits","Carrefour chocolate hazelnut biscuits 100 g × 2","No","NA","1 pieces/kg","13.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/crf-choco-filled-biscuits-120g-x2/p/366203",13.95
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Americana org chocolate chip cookie 605 g","No","NA","1 pieces/kg","23.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/cookies/americana-org-chocochip-cookie-605g/p/623138",23.25
"Carrefour","Lu","Lu","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Lu coqueline abricot 165 g","No","NA","1 pieces/kg","16.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/lu-coqueline-165g-abricot/p/6247",16.5
"Carrefour","Loacker","Loacker","Biscuits, Crackers & Cakes","Coated Biscuits & Wafers","Loacker milk vanilla wafer 75 g","No","NA","1 pieces/kg","7.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/loacker-wafer-milk-vanilla-75g/p/446115",7.25
"Carrefour","Kagi","Kagi","Biscuits, Crackers & Cakes","Coated Biscuits & Wafers","Kagi classic swiss chocolate wafer speciality 125 g","No","NA","1 pieces/kg","11.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/kagi-mini-wafer-125g/p/128288",11.95
"Carrefour","Teashop","Teashop","Biscuits, Crackers & Cakes","Coated Biscuits & Wafers","Teashop ringo chocolate hazelnut 16 g ×12","No","NA","1 pieces/kg","13.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/teashop-ringo-choco-hzlnut-16g-x12/p/661767",13.5
"Carrefour","Lotus","Lotus","Biscuits, Crackers & Cakes","Filled Biscuits","Lotus biscoff chocolate cream biscuit 150g","No","NA","1 pieces/kg","9.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/lotus-biscoff-cho-cream-bsct-150g/p/654282",9.95
"Carrefour","Deemah","Deemah","Biscuits, Crackers & Cakes","Filled Biscuits","Deemah orange cream biscuits 480 g","No","NA","1 pieces/kg","9.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/deemah-orange-sandwich-bisc-432g/p/47892",9.4
"Carrefour","Memories","Memories","Biscuits, Crackers & Cakes","Coated Biscuits & Wafers","Memories joy wafer vanilla 25 g","No","NA","1 pieces/kg","1.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/memories-joy-wafer-vanilla-25g/p/585283",1.25
"Carrefour","Wernli","Wernli","Biscuits, Crackers & Cakes","Filled Biscuits","Wernli asstd mini choclate biscuit 125 g","No","NA","1 pieces/kg","15.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/wernli-asstd-mini-choc-biscuit-125g/p/541784",15.25
"Carrefour","Lorenz","Lorenz","Biscuits, Crackers & Cakes","Crackers & Crispbread","Lorenz naturals sea salt & pepper chips 100 g","No","NA","1 pieces/kg","10.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/crackers-crispbread/crackers/lorenz-natural-seasalt-ppr-100g/p/453741",10.95
"Carrefour","Tiffany","Tiffany","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Tiffany glucose of milk & honey biscuits 600 g","No","NA","1 pieces/kg","6.65","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/tiffany-glucose-biscuit-40g-x12/p/310254",6.65
"Carrefour","Deemah","Deemah","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Deemah tea biscuit 150 g","No","NA","1 pieces/kg","2.00","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/deemah-tea-biscuit-150g/p/47971",2
"Carrefour","Loacker","Loacker","Biscuits, Crackers & Cakes","Coated Biscuits & Wafers","Loacker gardena fingers hazelnut 125 g","No","NA","1 pieces/kg","21.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/gardena-wafer-hazelnut-125g/p/513845",21.25
"Carrefour","Deemah","Deemah","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah cupcake caramel 27 g × 16","No","NA","1 pieces/kg","11.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-caramael-27gx16/p/644453",11.25
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah mini bear cake filled with chocolate crean 30 g x 12Deemah mini bear cake filled with milk cream 30 g x 12","Yes","12","1 pieces/kg","9.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-mni-bear-milk-crm-cake30gx12/p/630792",9.95
"Carrefour","Tiffany","Tiffany","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Tiffany natural digestive wheat biscuits 400 g","No","NA","1 pieces/kg","9.15","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/fiber/tiffany-digestive-biscuit-400g/p/390685",9.15
"Carrefour","Mcvities","Mcvities","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Mcvitie's digestive creams vanilla 110 g","No","NA","1 pieces/kg","2.75SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/fiber/mcvities-digestive-cream-vanla-110g/p/601483",2.75
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Deemah treato donut cake with caramel 50 g","No","NA","1 pieces/kg","1.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-caramel-donut-cake-40g/p/616496",1.4
"Carrefour","Munchy's","Munchy's","Biscuits, Crackers & Cakes","Crackers & Crispbread","Munchy Lexus Cheese Sandwich 150 g","No","NA","1 pieces/kg","10.00","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/crackers-crispbread/crackers/munchy-lexus-cheese-sandwich-150g/p/150671",10
"Carrefour","Al karamah","Al karamah","Biscuits, Crackers & Cakes","Filled Biscuits","Alkaramah date maamoul whole wheat 500 g","No","NA","1 pieces/kg","14.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/date-fruit-filled/al-karamah-wheat-date-maamoul-500g/p/156483",14.5
"Carrefour","Loacker","Loacker","Biscuits, Crackers & Cakes","Filled Biscuits","Loacker gran pasticceria tortina white 125 g","No","NA","1 pieces/kg","25.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/tortina-white-125g/p/539275",25.5
"Carrefour","Papadopoulos","Papadopoulos","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Cookielicious cocoa & chocolate cookies 180 g","No","NA","1 pieces/kg","10.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/cookies/cookielicious-cocoa-cho-cookie-180g/p/643221",10.5
"Carrefour","Mcvities","Mcvities","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Mcvitie's wholesense delicious wholewheat biscuits 400 g","No","NA","1 pieces/kg","16.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/fiber/mcvities-wholesense-biscuit-400g/p/419490",16.95
"Carrefour","Lotus","Lotus","Biscuits, Crackers & Cakes","Filled Biscuits","Lotus biscoff caramel cream biscuit 150g","No","NA","1 pieces/kg","9.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/lotus-biscoff-crml-cream-bsct-150g/p/654281",9.95
"Carrefour","Bahlsen","Bahlsen","Biscuits, Crackers & Cakes","Coated Biscuits & Wafers","Bahlsen original waffle minis 75g","No","NA","1 pieces/kg","9.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/bahlsen-waffle-minis-original-75g/p/644614",9.95
"Carrefour","Merba","Merba","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Merba double chocolate cookies 200 g","No","NA","1 pieces/kg","18.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/cookies/merba-double-choco-chip-cookie-200g/p/446123",18.5
"Carrefour","Bahlsen","Bahlsen","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Bahlsen leibinz butter biscuits 200 g","No","NA","1 pieces/kg","10.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/bahlsen-leibniz-butter-biscuit-200g/p/80760",10.5
"Carrefour","Teashop","Teashop","Biscuits, Crackers & Cakes","Coated Biscuits & Wafers","Teashop chocolate and hazelnut ringo roll 16g","No","NA","1 pieces/kg","1.15","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/teashop-ringo-uncted-hzlnut-16g/p/541228",1.15
"Carrefour","Americana","Americana","Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins","Americana quality batman chocolate sandwich cake 35g","No","NA","1 pieces/kg","1.05","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/batman-choco-cream-cake-35g/p/644482",1.05
"Carrefour","Nature valley","Nature valley","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Nature valley cardamom breakfast biscuit 168g","No","NA","1 pieces/kg","9.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/fiber/nature-valley-brkfst-crdmm-bsct168g/p/655373",9.95
"Carrefour","Kambly","Kambly","Biscuits, Crackers & Cakes","Filled Biscuits","Kambly biscuits caprice 100 g","No","NA","1 pieces/kg","25.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/kambly-caprice-100g/p/513851",25.95
"Carrefour","T-time","T-time","Biscuits, Crackers & Cakes","Coated Biscuits & Wafers","Time wafer master wafers filled with hazelnut cream 400 g","No","NA","1 pieces/kg","22.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/coated-biscuits-wafers/wafers/time-wafer-master-400g/p/128315",22.95
"Carrefour","Merba","Merba","Biscuits, Crackers & Cakes","Filled Biscuits","Merba nougatelli hznut cookies 175g","No","NA","1 pieces/kg","15.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/filled-biscuits/cream-chocolate-filled/merba-nougatelli-hznut-cookies-175g/p/664311",15.5
"Carrefour","Lotus","Lotus","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Loutes biscoff classic biscute 279 g","No","NA","1 pieces/kg","13.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/assorted-tins/lotus-biscoff-classic-biscuit-279g/p/632140",13.25
"Carrefour","NA","NA","Biscuits, Crackers & Cakes","Digestives & Assorted Biscuits","Relish cashew almond and oats cookies 42g","No","NA","1 pieces/kg","1.40","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/digestives-assorted-biscuits/butter-cookies/relish-cashew-almond-oat-cookie-42g/p/630670",1.4
